%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
100.0, -200.9410858154297, 1549.964111328125, 25.9810848236084, 13.250465393066406, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205179674256E9, 2023-09-05 10:28:37.967
0.0, -238.3438262939453, 71.27127075195312, 31.29361343383789, 10.611966133117676, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205179983385E9, 2023-09-05 10:28:37.998
1.0, -269.10076904296875, 22.028011322021484, 27.142324447631836, 11.487102508544922, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205179988737E9, 2023-09-05 10:28:37.998
1.0, -206.5471954345703, 88.48229217529297, 30.227741241455078, 12.53801441192627, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205179988737E9, 2023-09-05 10:28:37.998
2.0, -244.58197021484375, 56.94745635986328, 20.275867462158203, 9.9387845993042, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205179996994E9, 2023-09-05 10:28:37.999
2.0, -221.49183654785156, 76.95592498779297, 24.00828742980957, 7.391912460327148, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205179996994E9, 2023-09-05 10:28:37.999
3.0, -240.08287048339844, 53.241214752197266, 33.358036041259766, 15.099845886230469, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180004177E9, 2023-09-05 10:28:38.000
3.0, -229.50643920898438, 50.238075256347656, 34.943756103515625, 14.400485038757324, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180004177E9, 2023-09-05 10:28:38.000
4.0, -217.96885681152344, 68.32049560546875, 38.743492126464844, 13.656244277954102, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180112813E9, 2023-09-05 10:28:38.011
4.0, -251.91592407226562, 55.200923919677734, 30.945802688598633, 13.790881156921387, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180112813E9, 2023-09-05 10:28:38.011
5.0, -228.45553588867188, 70.53077697753906, 21.510034561157227, 14.168610572814941, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180265553E9, 2023-09-05 10:28:38.026
5.0, -233.00698852539062, 45.67913818359375, 35.00733184814453, 13.3720121383667, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180265553E9, 2023-09-05 10:28:38.026
6.0, -234.62635803222656, 48.77951431274414, 31.43572998046875, 11.969550132751465, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180420551E9, 2023-09-05 10:28:38.042
6.0, -210.85182189941406, 90.15776824951172, 34.2668342590332, 10.649365425109863, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180420551E9, 2023-09-05 10:28:38.042
7.0, -235.5912628173828, 69.28164672851562, 27.95014190673828, 10.60822582244873, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180427737E9, 2023-09-05 10:28:38.042
7.0, -228.90057373046875, 51.808834075927734, 24.943262100219727, 10.884979248046875, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180427737E9, 2023-09-05 10:28:38.042
8.0, -234.24488830566406, 54.37814712524414, 34.753021240234375, 11.109373092651367, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518056202E9, 2023-09-05 10:28:38.056
8.0, -222.79331970214844, 82.1431655883789, 35.37758255004883, 11.771334648132324, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518056202E9, 2023-09-05 10:28:38.056
9.0, -211.8877716064453, 80.30686950683594, 29.158130645751953, 10.413751602172852, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180720928E9, 2023-09-05 10:28:38.072
9.0, -230.8715057373047, 63.86627197265625, 32.92047119140625, 12.122885704040527, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180720928E9, 2023-09-05 10:28:38.072
10.0, -228.22740173339844, 77.52812957763672, 37.266231536865234, 15.305541038513184, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180724344E9, 2023-09-05 10:28:38.072
10.0, -217.29940795898438, 86.54502868652344, 34.2855339050293, 8.203470230102539, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180724344E9, 2023-09-05 10:28:38.072
11.0, -260.82061767578125, 56.726802825927734, 36.09938430786133, 9.389019012451172, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180862305E9, 2023-09-05 10:28:38.086
11.0, -204.2995147705078, 86.43656921386719, 26.188650131225586, 5.824893951416016, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205180862305E9, 2023-09-05 10:28:38.086
12.0, -194.6804962158203, 92.49146270751953, 41.41752243041992, 10.911158561706543, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181018076E9, 2023-09-05 10:28:38.101
12.0, -237.05355834960938, 73.36561584472656, 42.434776306152344, 11.472143173217773, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181018076E9, 2023-09-05 10:28:38.101
13.0, -231.32403564453125, 72.05665588378906, 28.656984329223633, 12.934444427490234, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181025329E9, 2023-09-05 10:28:38.102
13.0, -225.0559539794922, 66.63005828857422, 43.60536193847656, 6.3372602462768555, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181025329E9, 2023-09-05 10:28:38.102
14.0, -222.49412536621094, 79.92913818359375, 38.893089294433594, 12.721269607543945, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518116294E9, 2023-09-05 10:28:38.116
14.0, -217.11241149902344, 89.29759216308594, 43.13413619995117, 12.736228942871094, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518116294E9, 2023-09-05 10:28:38.116
15.0, -226.7650909423828, 77.32991027832031, 45.209781646728516, 11.539461135864258, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181319957E9, 2023-09-05 10:28:38.131
15.0, -215.2349853515625, 66.03541564941406, 46.42898941040039, 13.843239784240723, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181319957E9, 2023-09-05 10:28:38.131
16.0, -218.2044677734375, 84.85832977294922, 49.495704650878906, 11.434743881225586, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181325939E9, 2023-09-05 10:28:38.132
16.0, -215.5341796875, 87.71561431884766, 40.86775588989258, 11.790034294128418, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181325939E9, 2023-09-05 10:28:38.132
17.0, -231.94485473632812, 75.48613739013672, 46.75436019897461, 14.497722625732422, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181463604E9, 2023-09-05 10:28:38.146
17.0, -207.811279296875, 71.68266296386719, 51.878021240234375, 14.493982315063477, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181463604E9, 2023-09-05 10:28:38.146
18.0, -251.5606231689453, 37.1783447265625, 54.77644348144531, 11.82369327545166, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051816203E9, 2023-09-05 10:28:38.162
18.0, -188.16184997558594, 127.00700378417969, 52.57364273071289, 12.695090293884277, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051816203E9, 2023-09-05 10:28:38.162
19.0, -227.88706970214844, 80.21337127685547, 57.54397201538086, 6.524255275726318, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181624808E9, 2023-09-05 10:28:38.162
19.0, -221.36842346191406, 63.204307556152344, 59.05488967895508, 11.225309371948242, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181624808E9, 2023-09-05 10:28:38.162
20.0, -214.78619384765625, 72.10153198242188, 59.81782913208008, 10.22675609588623, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181765985E9, 2023-09-05 10:28:38.176
20.0, -183.0007781982422, 126.247802734375, 58.60236358642578, 12.14532470703125, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181765985E9, 2023-09-05 10:28:38.176
21.0, -227.85714721679688, 94.15572357177734, 53.609596252441406, 7.698584079742432, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181919723E9, 2023-09-05 10:28:38.191
21.0, -203.8769073486328, 111.22088623046875, 70.53264617919922, 16.143278121948242, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181919723E9, 2023-09-05 10:28:38.191
22.0, -218.30543518066406, 88.00732421875, 67.2190933227539, 12.160284996032715, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181926513E9, 2023-09-05 10:28:38.192
22.0, -212.36273193359375, 89.0096206665039, 65.14718627929688, 9.059907913208008, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205181926513E9, 2023-09-05 10:28:38.192
23.0, -221.56289672851562, 118.6595458984375, 67.0021743774414, 7.78460168838501, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518206294E9, 2023-09-05 10:28:38.206
23.0, -176.46343994140625, 121.59910583496094, 70.49150085449219, 12.736228942871094, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518206294E9, 2023-09-05 10:28:38.206
24.0, -200.5259552001953, 114.85606384277344, 77.02884674072266, 12.627772331237793, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518222273E9, 2023-09-05 10:28:38.222
24.0, -213.25283813476562, 85.92420196533203, 77.58983612060547, 8.203470230102539, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518222273E9, 2023-09-05 10:28:38.222
25.0, -217.74072265625, 105.61103820800781, 77.32430267333984, 7.526548862457275, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518222428E9, 2023-09-05 10:28:38.222
25.0, -154.38307189941406, 150.04104614257812, 79.98336791992188, 13.824540138244629, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518222428E9, 2023-09-05 10:28:38.222
26.0, -203.1476287841797, 76.12940216064453, 82.99398803710938, 9.942523956298828, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182367237E9, 2023-09-05 10:28:38.236
26.0, -181.4898681640625, 117.29822540283203, 86.04574584960938, 10.338953018188477, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182367237E9, 2023-09-05 10:28:38.236
27.0, -228.9678955078125, 64.76384735107422, 86.47957611083984, 10.219276428222656, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182518632E9, 2023-09-05 10:28:38.251
27.0, -227.07923889160156, 78.33968353271484, 97.58333587646484, 13.398191452026367, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182518632E9, 2023-09-05 10:28:38.251
28.0, -235.94281005859375, 72.34088134765625, 91.58080291748047, 11.520761489868164, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182525847E9, 2023-09-05 10:28:38.252
28.0, -232.6180419921875, 69.19562530517578, 96.147216796875, 8.166071891784668, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182525847E9, 2023-09-05 10:28:38.252
29.0, -237.4799041748047, 68.26065063476562, 94.99906921386719, 4.725363731384277, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182663212E9, 2023-09-05 10:28:38.266
29.0, -230.56857299804688, 55.90776443481445, 91.16193389892578, 10.29781436920166, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182663212E9, 2023-09-05 10:28:38.266
30.0, -224.43887329101562, 71.23387145996094, 94.15385437011719, 12.010688781738281, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518281825E9, 2023-09-05 10:28:38.281
30.0, -244.3052215576172, 61.46525573730469, 106.65259552001953, 15.01382827758789, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518281825E9, 2023-09-05 10:28:38.281
31.0, -230.41897583007812, 67.87918090820312, 101.79072570800781, 11.14303207397461, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182824533E9, 2023-09-05 10:28:38.282
31.0, -226.56687927246094, 78.7099380493164, 101.3643798828125, 11.935891151428223, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205182824533E9, 2023-09-05 10:28:38.282
32.0, -206.56214904785156, 95.33753204345703, 100.99412536621094, 5.869772911071777, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051831272E9, 2023-09-05 10:28:38.312
32.0, -212.12338256835938, 217.54249572753906, 103.1707534790039, 10.0472412109375, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051831272E9, 2023-09-05 10:28:38.312
33.0, -195.40603637695312, 296.8769836425781, 107.47163391113281, 8.83177375793457, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183131893E9, 2023-09-05 10:28:38.313
33.0, -157.5358123779297, 362.1868591308594, 111.91089630126953, 14.789434432983398, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183131893E9, 2023-09-05 10:28:38.313
34.0, -90.12410736083984, 326.5718078613281, 110.22420501708984, 12.08548641204834, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183140104E9, 2023-09-05 10:28:38.314
34.0, -26.534589767456055, 257.5182800292969, 106.24868774414062, 9.20202350616455, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183140104E9, 2023-09-05 10:28:38.314
35.0, -44.76286315917969, 500.59869384765625, 112.67009735107422, 6.453197479248047, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518326204E9, 2023-09-05 10:28:38.326
35.0, -146.34228515625, 666.9849853515625, 106.66007995605469, 9.198284149169922, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518326204E9, 2023-09-05 10:28:38.326
36.0, -329.16729736328125, 778.6453247070312, 105.94575500488281, 13.207456588745117, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183418524E9, 2023-09-05 10:28:38.341
36.0, -387.1282653808594, 733.1119995117188, 113.0889663696289, 8.869173049926758, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183418524E9, 2023-09-05 10:28:38.341
37.0, -299.8464660644531, 862.822998046875, 111.20405578613281, 9.157145500183105, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518342474E9, 2023-09-05 10:28:38.342
37.0, -334.7173156738281, 992.75830078125, 107.29586029052734, 10.080900192260742, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518342474E9, 2023-09-05 10:28:38.342
38.0, -346.82708740234375, 1122.8992919921875, 108.05506134033203, 11.135552406311035, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183562188E9, 2023-09-05 10:28:38.356
38.0, -278.0428771972656, 1318.20068359375, 109.7978515625, 7.702323913574219, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183562188E9, 2023-09-05 10:28:38.356
39.0, -273.9439392089844, 1456.853759765625, 108.75816345214844, 11.595560073852539, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518371796E9, 2023-09-05 10:28:38.371
39.0, -259.8070983886719, 1526.2401123046875, 116.51470947265625, 12.91948413848877, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518371796E9, 2023-09-05 10:28:38.371
40.0, -216.41305541992188, 1586.1083984375, 109.0573501586914, 7.578907489776611, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518372414E9, 2023-09-05 10:28:38.372
40.0, -263.7040710449219, 1596.8905029296875, 114.32687377929688, 9.239422798156738, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518372414E9, 2023-09-05 10:28:38.372
41.0, -217.11988830566406, 1641.33544921875, 104.4759750366211, 7.709803581237793, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183861794E9, 2023-09-05 10:28:38.386
41.0, -214.7974090576172, 1617.598388671875, 101.64861297607422, 10.432451248168945, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205183861794E9, 2023-09-05 10:28:38.386
42.0, -241.54891967773438, 1604.2244873046875, 107.58009338378906, 14.811873435974121, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051840173E9, 2023-09-05 10:28:38.401
42.0, -233.0369110107422, 1658.445556640625, 103.13709259033203, 10.847579956054688, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051840173E9, 2023-09-05 10:28:38.401
43.0, -233.2089385986328, 1622.0675048828125, 100.29103088378906, 8.790635108947754, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184024117E9, 2023-09-05 10:28:38.402
43.0, -228.13015747070312, 1612.987060546875, 110.04468536376953, 8.405425071716309, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184024117E9, 2023-09-05 10:28:38.402
44.0, -204.28082275390625, 1656.3138427734375, 107.35195922851562, 8.2483491897583, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184325304E9, 2023-09-05 10:28:38.432
44.0, -242.917724609375, 1631.1180419921875, 106.49552154541016, 7.896798610687256, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184325304E9, 2023-09-05 10:28:38.432
45.0, -222.47543334960938, 1664.900634765625, 104.56947326660156, 10.062200546264648, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184332888E9, 2023-09-05 10:28:38.433
45.0, -217.5275421142578, 1655.7078857421875, 104.48719787597656, 10.49976921081543, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184332888E9, 2023-09-05 10:28:38.433
46.0, -215.5715789794922, 1646.283447265625, 104.32637786865234, 8.59242057800293, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184340193E9, 2023-09-05 10:28:38.434
46.0, -235.00035095214844, 1634.0015869140625, 100.18630981445312, 8.91405200958252, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184340193E9, 2023-09-05 10:28:38.434
47.0, -202.8895721435547, 1679.1309814453125, 103.7953109741211, 9.08234691619873, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184460428E9, 2023-09-05 10:28:38.446
47.0, -204.82684326171875, 1666.852783203125, 100.80339050292969, 8.644779205322266, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184460428E9, 2023-09-05 10:28:38.446
48.0, -208.93325805664062, 1669.8597412109375, 104.60313415527344, 12.208903312683105, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184618042E9, 2023-09-05 10:28:38.461
48.0, -226.86607360839844, 1660.9139404296875, 104.54703521728516, 11.225309371948242, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184618042E9, 2023-09-05 10:28:38.461
49.0, -216.01661682128906, 1678.70458984375, 105.54932403564453, 7.485409736633301, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518462541E9, 2023-09-05 10:28:38.462
49.0, -195.439697265625, 1689.6138916015625, 99.26629638671875, 7.047841548919678, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518462541E9, 2023-09-05 10:28:38.462
50.0, -232.33753967285156, 1661.0784912109375, 101.79446411132812, 11.472143173217773, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184924316E9, 2023-09-05 10:28:38.492
50.0, -183.9432373046875, 1731.5904541015625, 96.4464111328125, 10.67928409576416, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184924316E9, 2023-09-05 10:28:38.492
51.0, -206.77532958984375, 1714.1475830078125, 101.30828094482422, 13.327133178710938, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184933932E9, 2023-09-05 10:28:38.493
51.0, -174.71690368652344, 1760.469970703125, 105.5792465209961, 6.31856107711792, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184933932E9, 2023-09-05 10:28:38.493
52.0, -205.83287048339844, 1749.2279052734375, 103.35400390625, 10.98969554901123, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184940825E9, 2023-09-05 10:28:38.494
52.0, -179.8779754638672, 1805.67041015625, 95.6834716796875, 15.268141746520996, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205184940825E9, 2023-09-05 10:28:38.494
53.0, -144.16192626953125, 1831.6402587890625, 105.6241226196289, 10.813920974731445, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205185064645E9, 2023-09-05 10:28:38.506
53.0, -162.95118713378906, 1833.3045654296875, 104.90606689453125, 9.437637329101562, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205185064645E9, 2023-09-05 10:28:38.506
54.0, -146.41708374023438, 1848.335205078125, 105.04070281982422, 14.254629135131836, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205185217655E9, 2023-09-05 10:28:38.521
54.0, -163.2615966796875, 1842.803955078125, 101.47657775878906, 11.389864921569824, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205185217655E9, 2023-09-05 10:28:38.521
55.0, -167.4427947998047, 1832.7884521484375, 109.6968765258789, 12.941924095153809, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518522405E9, 2023-09-05 10:28:38.522
55.0, -154.34567260742188, 1856.2039794921875, 99.20645904541016, 11.629219055175781, 0.19200000166893005, 0.1120000034570694, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920518522405E9, 2023-09-05 10:28:38.522
