%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
59.0, -220.07628284255043, 1416.0495399227366, 4.192427850328386, 1.5595382815226912, 0.1600000075995922, -0.01600000075995922, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354690853255E9, 0.0, 2023-09-20 15:44:29.085
60.0, -423.03504358790815, 1188.0203598244116, 2.614190069027245, 7.472320111468434, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691009743E9, 0.0, 2023-09-20 15:44:29.100
60.0, -531.522061502561, 1348.6677624210715, 6.45506732352078, 7.8687495067715645, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691009743E9, 0.0, 2023-09-20 15:44:29.100
61.0, -673.8065553167835, 1386.8745803683996, 4.910488641820848, 1.1818083859980106, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691017203E9, 0.0, 2023-09-20 15:44:29.101
61.0, -542.5024077724665, 1536.5883854446001, 11.24961906671524, 2.6366294687613845, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691017203E9, 0.0, 2023-09-20 15:44:29.101
62.0, -325.68544774129987, 1659.0345799438655, 8.396075400523841, 8.05200460460037, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691153436E9, 0.0, 2023-09-20 15:44:29.115
62.0, -475.1131504708901, 1896.162936634384, 4.353243548423052, -0.18699499778449535, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691153436E9, 0.0, 2023-09-20 15:44:29.115
63.0, -647.1111494330689, 1690.0140412268229, 1.2940053846687078, 2.9507810650393367, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691309764E9, 0.0, 2023-09-20 15:44:29.130
63.0, -490.98902578279376, 1912.4539408413693, 12.311750654131174, 2.169141974300146, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691309764E9, 0.0, 2023-09-20 15:44:29.130
64.0, -428.3868404245004, 1757.7118402747437, 7.3451635129749775, 5.2246402380988, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469131657E9, 0.0, 2023-09-20 15:44:29.131
64.0, -631.347471119836, 1922.8284233184531, 4.84691034257412, 3.900715653784573, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469131657E9, 0.0, 2023-09-20 15:44:29.131
65.0, -432.9738277201541, 2082.7839444233105, 5.422854935750365, 1.4136821832507849, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691452532E9, 0.0, 2023-09-20 15:44:29.145
65.0, -360.6404226771556, 2292.8522549844347, 5.606110033579171, 5.684647932648659, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691452532E9, 0.0, 2023-09-20 15:44:29.145
66.0, -509.0864016683772, 2228.843867242802, 6.877676018513739, 4.155028850771487, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469160951E9, 0.0, 2023-09-20 15:44:29.160
66.0, -515.7957821888849, 2129.2409816728905, 7.25166601408273, 3.3621700601652265, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469160951E9, 0.0, 2023-09-20 15:44:29.160
67.0, -384.5009843944572, 2302.1028975248337, -0.08601769898086786, -3.6426625568419695, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691616247E9, 0.0, 2023-09-20 15:44:29.161
67.0, -209.95985346240923, 2126.608092104085, -6.05115812830627, 2.1429626746103168, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691616247E9, 0.0, 2023-09-20 15:44:29.161
68.0, 24.68146975757554, 1922.8246834184974, 13.437460540793836, 3.4332281593233347, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691754577E9, 0.0, 2023-09-20 15:44:29.175
68.0, -43.074297739658505, 1858.3936869818717, 16.12270870897919, 6.069857628084719, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354691754577E9, 0.0, 2023-09-20 15:44:29.175
69.0, -270.82672524126247, 1795.288485079538, 0.7517198910936713, -0.7965986905619502, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469191105E9, 0.0, 2023-09-20 15:44:29.191
69.0, -172.96102320076898, 1779.6893623643555, -6.810357819311321, 2.730126967653632, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469191105E9, 0.0, 2023-09-20 15:44:29.191
70.0, 47.42380138812587, 1709.2782658985816, 9.978053081780672, 3.8109580548480153, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469191654E9, 0.0, 2023-09-20 15:44:29.191
70.0, -75.2748363581486, 1613.5947954822332, 22.211265836842358, 8.83364369533956, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469191654E9, 0.0, 2023-09-20 15:44:29.191
71.0, -312.10774095216766, 1521.4604901238345, -2.9993997644633055, -1.9260484771803021, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692053385E9, 0.0, 2023-09-20 15:44:29.205
71.0, -218.42698696209118, 1594.371709709987, -49.280661716125906, 0.40390919521450996, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692053385E9, 0.0, 2023-09-20 15:44:29.205
72.0, -74.41839926829562, 1379.6528335539624, 148.1860559443012, 19.26422467175871, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69523546922097E9, 0.0, 2023-09-20 15:44:29.220
72.0, -39.08195453695953, 1571.4274234818295, 56.3976913318038, 6.728080020286143, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69523546922097E9, 0.0, 2023-09-20 15:44:29.220
73.0, -220.52320088725537, 1577.1569502139464, 0.5909041929990053, -0.5048864940181375, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692216203E9, 0.0, 2023-09-20 15:44:29.221
73.0, -154.20355497300625, 1650.7469616420567, -59.18765669874847, -0.1084570987150073, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692216203E9, 0.0, 2023-09-20 15:44:29.221
74.0, -78.66131576802582, 1445.8154036700726, -1.2790457848459482, 5.725786832161248, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692352703E9, 0.0, 2023-09-20 15:44:29.235
74.0, -133.78744111489505, 1573.8546185530722, -0.05983839929103851, 7.7453328082337976, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692352703E9, 0.0, 2023-09-20 15:44:29.235
75.0, -341.9465327486396, 1759.843583249487, 4.644955744966865, 1.2528664851561189, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469250946E9, 0.0, 2023-09-20 15:44:29.250
75.0, -225.83759872429073, 1678.1267692176625, 8.108103103935719, 6.406448624096811, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469250946E9, 0.0, 2023-09-20 15:44:29.250
76.0, -443.4118884964846, 1729.6233216575347, -1.5557983815670013, 2.8423239663243294, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692516503E9, 0.0, 2023-09-20 15:44:29.251
76.0, -550.7657167245634, 1955.550677980762, 1.6829549800604582, 5.852943430654705, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692516503E9, 0.0, 2023-09-20 15:44:29.251
77.0, -743.220968444366, 2195.9813663321547, 6.9038553182035685, 0.9162754891440272, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692653186E9, 0.0, 2023-09-20 15:44:29.265
77.0, -665.2889331676997, 2330.7879301849753, 7.5059792110696435, 2.086864175274968, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692653186E9, 0.0, 2023-09-20 15:44:29.265
78.0, -483.94118431629613, 2241.303343945183, 6.593443621881306, 1.8213312784209847, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469280946E9, 0.0, 2023-09-20 15:44:29.280
78.0, -460.20590924751014, 2435.9202578393742, 2.124263174831867, 1.533358981832862, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469280946E9, 0.0, 2023-09-20 15:44:29.280
79.0, -240.58963409950957, 2584.7570563759655, 8.096883404068649, -3.6389226568862796, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692816567E9, 0.0, 2023-09-20 15:44:29.281
79.0, -202.8914425461553, 2507.3673065928742, 12.427687552757561, 7.139469015412033, 0.1600000075995922, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354692816567E9, 0.0, 2023-09-20 15:44:29.281
80.0, 40.662062268238515, 2263.480950682424, 10.176267779432237, 6.492466323077679, 0.1600000075995922, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469295292E9, 0.0, 2023-09-20 15:44:29.295
80.0, -44.18130812654272, 2064.950231484603, 2.8834628658369184, 2.2663793731480837, 0.1600000075995922, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469295292E9, 0.0, 2023-09-20 15:44:29.295
81.0, -276.38421657541767, 2259.911216174718, 8.699007296934724, -1.0284724878147244, 0.1600000075995922, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693109913E9, 0.0, 2023-09-20 15:44:29.310
81.0, -153.3489878331311, 2373.3442517807707, 10.89058867096901, 4.626256245188415, 0.1600000075995922, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693109913E9, 0.0, 2023-09-20 15:44:29.310
82.0, -375.82628644723445, 2381.613170582801, 6.82905731908977, 4.095190451480448, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693116531E9, 0.0, 2023-09-20 15:44:29.311
82.0, -430.6083409981802, 2559.434193775989, 5.673428232781589, 6.0960369277745485, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693116531E9, 0.0, 2023-09-20 15:44:29.311
83.0, -593.9260321632028, 2458.7616968187504, 10.692373973317444, 5.24333973787725, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693252811E9, 0.0, 2023-09-20 15:44:29.325
83.0, -430.1296338038519, 2575.9383722804487, 8.8186840955168, 5.138622539117932, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693252811E9, 0.0, 2023-09-20 15:44:29.325
84.0, -288.97084987629205, 2475.79507116694, 6.529865322634578, 8.325017301365733, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693409548E9, 0.0, 2023-09-20 15:44:29.340
84.0, -293.2941742250696, 2269.0253523667343, 4.349503648467362, 8.598029998131096, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693409548E9, 0.0, 2023-09-20 15:44:29.340
85.0, -57.147541272919625, 2195.7064836854115, 5.707087332382798, 2.374836471863091, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693418756E9, 0.0, 2023-09-20 15:44:29.341
85.0, 98.69034998072311, 2128.631377980113, 12.135975356213748, 6.83653711900115, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693418756E9, 0.0, 2023-09-20 15:44:29.341
86.0, -108.18408601824194, 2113.7091771569103, 2.737606767565012, 10.288464778102934, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693552876E9, 0.0, 2023-09-20 15:44:29.355
86.0, -190.40952644404024, 2141.706068225205, 2.81988456659019, 9.701300485059619, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693552876E9, 0.0, 2023-09-20 15:44:29.355
87.0, 29.749034197535366, 2290.5727859614417, 3.463147358968854, 4.379422848112881, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693709223E9, 0.0, 2023-09-20 15:44:29.370
87.0, 170.4328508307226, 2072.454340745695, 15.105455921031535, 7.019792216829956, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693709223E9, 0.0, 2023-09-20 15:44:29.370
88.0, -72.20624844450504, 2297.807622425724, 7.995906105265021, 1.570757981389761, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693716147E9, 0.0, 2023-09-20 15:44:29.371
88.0, -206.37515935488045, 2417.626537206117, 1.727833779528737, 9.114136192016304, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693716147E9, 0.0, 2023-09-20 15:44:29.371
89.0, -311.4139895103872, 2623.6277065654285, 7.322724113240838, 4.742193143814802, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693855758E9, 0.0, 2023-09-20 15:44:29.385
89.0, -336.94441655790433, 2445.88522127131, 10.258545578457415, 0.8900961894541979, 0.17600000835955143, -0.01600000075995922, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354693855758E9, 0.0, 2023-09-20 15:44:29.385
90.0, -122.04228530405089, 2531.0408733123913, 4.962847241200507, 9.791058083996177, 0.17600000835955143, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694009752E9, 0.0, 2023-09-20 15:44:29.400
90.0, -129.25655231857672, 2701.4307152936235, 1.2266871854662895, 12.689480549655855, 0.17600000835955143, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694009752E9, 0.0, 2023-09-20 15:44:29.400
91.0, -311.07552856439725, 2547.8872526627965, 3.3247710606083274, -1.5819776812568307, 0.17600000835955143, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694017143E9, 0.0, 2023-09-20 15:44:29.401
91.0, -299.5267175012268, 2343.0379724898376, 12.349149653688073, 4.719753744080663, 0.17600000835955143, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694017143E9, 0.0, 2023-09-20 15:44:29.401
92.0, -541.9563823789358, 2576.499357273802, 6.305471325293183, 3.104116963222623, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694152524E9, 0.0, 2023-09-20 15:44:29.415
92.0, -597.9763438152149, 2802.007844801992, 1.6754751801490784, 5.415375135838985, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694152524E9, 0.0, 2023-09-20 15:44:29.415
93.0, -381.7558978269808, 2699.8393878624775, 7.128249315544963, 9.806017683818936, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694309368E9, 0.0, 2023-09-20 15:44:29.430
93.0, -293.9729660670273, 2814.3083757562563, 14.11438243277371, 7.281585213728249, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694309368E9, 0.0, 2023-09-20 15:44:29.430
94.0, -107.71472857380286, 2875.966236375738, 0.8339976901188493, 3.657622156664729, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694315941E9, 0.0, 2023-09-20 15:44:29.431
94.0, -197.75282000703737, 2817.120780522935, 4.955367441289127, 7.2254867143929005, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694315941E9, 0.0, 2023-09-20 15:44:29.431
95.0, -339.19583633122966, 2858.499033632688, 8.354936501011252, 6.634582521393895, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694452772E9, 0.0, 2023-09-20 15:44:29.445
95.0, -352.795982520096, 2897.1265903250314, 9.959353582002223, 4.951627541333437, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694452772E9, 0.0, 2023-09-20 15:44:29.445
96.0, -170.39732178114355, 2978.673238908872, 8.45965369977057, 8.02208540495485, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469460916E9, 0.0, 2023-09-20 15:44:29.460
96.0, -282.41106535401195, 2767.105228465516, -2.7076875679194927, 6.8627164186909795, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469460916E9, 0.0, 2023-09-20 15:44:29.460
97.0, -490.98902578279376, 2912.389122044202, 6.088557127863169, 1.7240938795730472, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469461629E9, 0.0, 2023-09-20 15:44:29.461
97.0, -424.37392777204514, 2692.23617125256, 8.47835319954902, 5.808064631186426, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469461629E9, 0.0, 2023-09-20 15:44:29.461
98.0, -662.6597834988497, 2647.005821188446, 9.25251249037683, 10.737252772785723, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694752676E9, 0.0, 2023-09-20 15:44:29.475
98.0, -775.7356586591341, 2759.449653256219, 0.9349749889224768, 5.478953435085714, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694752676E9, 0.0, 2023-09-20 15:44:29.475
99.0, -975.9923416865058, 2872.091700021643, 4.304624848999083, 5.5350519344210625, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694909337E9, 0.0, 2023-09-20 15:44:29.490
99.0, -887.2819147375412, 2768.3917540502734, 11.028964969329536, 6.933774517849088, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694909337E9, 0.0, 2023-09-20 15:44:29.490
100.0, -720.1906645172276, 2764.30778329866, 2.251419773325324, 6.537345122545958, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694915948E9, 0.0, 2023-09-20 15:44:29.491
100.0, -782.1570668830536, 2825.88897596905, 4.944147741422057, 7.980946505442262, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354694915948E9, 0.0, 2023-09-20 15:44:29.491
0.0, -505.6382139092311, 310.4827544214204, 10.553997674956918, 4.173728350549936, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469505906E9, 0.0, 2023-09-20 15:44:29.505
1.0, -500.8586217658594, 511.6239237883128, 9.764878784306347, 4.506579446606338, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695067103E9, 0.0, 2023-09-20 15:44:29.506
1.0, -694.5012917215936, 419.09131908463314, 4.775852243416011, 6.716860320419073, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695067103E9, 0.0, 2023-09-20 15:44:29.506
2.0, -791.9930037665181, 440.4424079316668, 5.471473635174334, 9.424547888338566, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695203636E9, 0.0, 2023-09-20 15:44:29.520
2.0, -557.9930733889341, 503.2502877875231, 3.21257406193763, 4.218607150018215, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695203636E9, 0.0, 2023-09-20 15:44:29.520
3.0, -492.2381523679942, 681.9146584207192, 11.803124260157347, 3.6314428569748998, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695358937E9, 0.0, 2023-09-20 15:44:29.535
3.0, -730.12383879954, 656.0420305272564, 3.706240856088698, 3.347210460342467, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695358937E9, 0.0, 2023-09-20 15:44:29.535
4.0, -871.2265242277645, 737.1828999659047, -2.7974451668560505, 2.247679873369634, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469536695E9, 0.0, 2023-09-20 15:44:29.536
4.0, -1045.532041462604, 561.6824846952222, 6.170834926888347, 6.44384762365371, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469536695E9, 0.0, 2023-09-20 15:44:29.536
5.0, -953.3173282551579, 770.3558125728741, 8.313797601498663, 5.890342430211604, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469550258E9, 0.0, 2023-09-20 15:44:29.550
5.0, -768.644808343146, 888.5796600221656, 3.5716044576838613, 3.990473252721131, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469550258E9, 0.0, 2023-09-20 15:44:29.550
6.0, -843.5737039553933, 1073.2073011347093, 0.7554597910493612, 8.0407849047333, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695659819E9, 0.0, 2023-09-20 15:44:29.565
6.0, -1068.3529109922238, 997.2742423843592, 6.873936118558049, 3.9642939530313015, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695659819E9, 0.0, 2023-09-20 15:44:29.565
7.0, -943.6534267696552, 1038.777782142628, 6.683201220817864, 1.9260484771803021, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469566654E9, 0.0, 2023-09-20 15:44:29.566
7.0, -706.1174209839664, 1210.254065060988, 7.333943813107908, 8.224040002562106, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469566654E9, 0.0, 2023-09-20 15:44:29.566
8.0, -858.929733173456, 1066.5614989134483, 4.353243548423052, 3.186394762247801, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469580248E9, 0.0, 2023-09-20 15:44:29.580
8.0, -1002.7513258694671, 862.7089020786807, 5.045125040225685, 6.185794526711106, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469580248E9, 0.0, 2023-09-20 15:44:29.580
9.0, -930.1710874293931, 766.2980211209506, 11.316937265917659, -0.3665101956576109, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695959098E9, 0.0, 2023-09-20 15:44:29.595
9.0, -713.6271400949918, 736.9024074692279, 7.158168515190482, 2.580530969426036, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695959098E9, 0.0, 2023-09-20 15:44:29.595
10.0, -766.4906259686686, 879.0896638846025, -2.932081565260887, 2.861023466102779, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695967107E9, 0.0, 2023-09-20 15:44:29.596
10.0, -995.4585209558718, 811.388124936726, 10.987826069816947, 4.169988450594246, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354695967107E9, 0.0, 2023-09-20 15:44:29.596
11.0, -907.2193214013241, 601.0898105283268, 10.273505178280175, 7.031011916697025, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354696102467E9, 0.0, 2023-09-20 15:44:29.610
11.0, -697.620368284639, 737.6803066600114, 4.371943048201501, 9.417068088427186, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952354696102467E9, 0.0, 2023-09-20 15:44:29.610
12.0, -805.7483558035456, 655.0715264887549, -0.12341669853776693, 2.939561365172267, 0.19200000911951065, -0.01600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.695235469626119E9, 0.0, 2023-09-20 15:44:29.626
